,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz
0,11000.0,3.359965832565304e-14,1346.153846153846,0.0,0.0,0.0,0.0,0.0,0.0
1,11000.000000000002,125.91153246735026,1432.7093700728462,0.0,0.0,0.0,0.0,0.0,0.0
2,10882.615059885044,1.001700860435259e-14,1442.3076923076924,0.0,0.0,0.0,0.0,0.0,0.0
3,10882.615059885056,1.8779472845873201e-13,1250.0000000000018,0.0,0.0,0.0,0.0,0.0,0.0
4,11000.000000000005,125.9115324673504,1240.4016777651548,0.0,0.0,0.0,0.0,0.0,0.0
5,10882.615059885056,125.91153246735055,1336.5555239190019,0.0,0.0,0.0,0.0,0.0,0.0
6,11000.000000000004,1.5049514151732793e-14,1538.4615384615395,0.0,0.0,0.0,0.0,0.0,0.0
7,11000.000000000002,8.664613616691145e-15,1153.846153846154,0.0,0.0,0.0,0.0,0.0,0.0
8,11000.000000000002,251.82306493470062,1326.9572016841532,0.0,0.0,0.0,0.0,0.0,0.0
9,10765.230119770074,5.57694921762848e-14,1346.1538461538464,0.0,0.0,0.0,0.0,0.0,0.0
10,11000.0,190.20792158175374,1594.224123556447,0.0,0.0,0.0,0.0,0.0,0.0
11,11000.000000000002,316.119454049104,1488.471955167755,0.0,0.0,0.0,0.0,0.0,0.0
12,10882.615059885042,190.20792158175365,1498.070277402601,0.0,0.0,0.0,0.0,0.0,0.0
13,10813.963379098552,4.889478596315781e-15,1583.7279797221051,0.0,0.0,0.0,0.0,0.0,0.0
14,10696.57843898358,1.6171501612696786e-14,1487.574133568259,0.0,0.0,0.0,0.0,0.0,0.0
15,10717.286890340092,6.85854051652466e-15,1121.761152034374,0.0,0.0,0.0,0.0,0.0,0.0
16,10834.671830455065,3.860728619173416e-15,1025.6073058805287,0.0,0.0,0.0,0.0,0.0,0.0
17,10808.726741881477,196.10639553769033,1240.5375792120187,0.0,0.0,0.0,0.0,0.0,0.0
18,10808.726741881455,322.01792800504006,1327.0931031310163,0.0,0.0,0.0,0.0,0.0,0.0
19,10691.341801766484,196.1063955376898,1336.6914253658624,0.0,0.0,0.0,0.0,0.0,0.0
20,11000.000000000004,320.13910694315877,1140.9597745778324,0.0,0.0,0.0,0.0,0.0,0.0
21,11000.0,194.2275744758084,1054.4042506588319,0.0,0.0,0.0,0.0,0.0,0.0
22,11000.0,5.07572344704544e-14,1730.769230769231,0.0,0.0,0.0,0.0,0.0,0.0
23,11000.000000000016,1.8235781375715645e-13,961.538461538463,0.0,0.0,0.0,0.0,0.0,0.0
24,11000.0,194.22757447580838,862.0965583511401,0.0,0.0,0.0,0.0,0.0,0.0
25,10834.67183045506,3.007686377569447e-14,833.2996135728358,0.0,0.0,0.0,0.0,0.0,0.0
26,11000.000000000004,1.3471630653055332e-14,769.2307692307695,0.0,0.0,0.0,0.0,0.0,0.0
27,11000.000000000016,455.0895498524484,1474.5613398510911,0.0,0.0,0.0,0.0,0.0,0.0
28,11000.000000000016,390.793160738045,1313.04658636749,0.0,0.0,0.0,0.0,0.0,0.0
29,11000.0,459.1092027465025,1127.049159261167,0.0,0.0,0.0,0.0,0.0,0.0
30,11000.000000000002,529.7632565413883,1299.1359710508223,0.0,0.0,0.0,0.0,0.0,0.0
31,10808.726741881466,460.9880238083842,1313.1824878143516,0.0,0.0,0.0,0.0,0.0,0.0
32,10554.124156223386,1.8779472845873201e-13,1435.3097707648622,0.0,0.0,0.0,0.0,0.0,0.0
33,10622.775837009862,6.85854051652466e-15,1293.889483350447,0.0,0.0,0.0,0.0,0.0,0.0
