ID,Pixels,ZDiscs,Centroid,PC1,PC2,PC3,Azi_[RAD],Ele_[RAD],Sph_[RAD]
477,109594,39,"[643.386791247696, 710.7403233753672, 48.948300089420954]",[-0.1436868  -0.43652905  0.88814216],[0.45478545 0.76794724 0.45102909],[ 0.87893362 -0.46872105 -0.08818318],0.4899187581986986,-0.09999511320749414,0.49717462282557184
478,18440,6,"[609.3554229934924, 3190.762093275488, 170.22933839479393]",[0.6379981  0.55981907 0.52873532],[-0.14106444 -0.59004667  0.79495016],[ 0.75700677 -0.58176244 -0.29747809],0.6552386244655555,-0.37442810395841913,0.7120764020776574
480,66418,24,"[702.9957842753471, 1007.8948477822277, 291.09488391701046]",[ 0.72595802  0.68697878 -0.03232817],[ 0.27500996 -0.24688723  0.92920193],[-0.63036059  0.68345216  0.36815577],0.825786485700397,-0.5286015031611424,0.8887787015381597
482,41360,15,"[654.7557059961315, 27.458413926499034, 41.98044003868472]",[ 0.37090783 -0.0701304   0.92601788],[ 0.58089098  0.7955097  -0.17242388],[ 0.72456405 -0.6018688  -0.33579889],0.6931604768278524,-0.433982124125775,0.7603946872341559
483,27633,10,"[635.1242355155068, 1350.92078312163, 279.41580718705893]",[ 0.02743669 -0.65290975  0.75693863],[0.72110166 0.53733994 0.43735362],[ 0.6922858  -0.53383016 -0.48555713],0.6568766902403432,-0.6116531971032133,0.8061444851247164
484,9013,3,"[607.0621324753134, 2396.8475535337843, 216.11461222678352]",[0.13837789 0.04981033 0.98912612],[ 0.60678478  0.7850676  -0.12442303],[ 0.78272842 -0.61740408 -0.07841185],0.6678647359223022,-0.09984448189410208,0.6717585442228885
487,5892,2,"[620.5661914460285, 750.0227427019688, 207.63187372708757]",[ 0.57532694  0.69994434 -0.42317471],[0.41319462 0.19778681 0.88890415],[ 0.7058818  -0.68626401 -0.17542116],0.7713073311335235,-0.24357911919774364,0.7871290453582421
488,27648,10,"[639.1476417824074, 3478.709056712963, 288.74750434027777]",[ 0.47261122  0.67772342 -0.56332015],[0.30253351 0.47559718 0.8260029 ],[ 0.82771499 -0.56080146  0.01973852],0.5954854854112022,-0.023842487281343673,0.5957729744181832
489,10104,3,"[627.9177553444181, 1055.3260095011876, 109.77098178939033]",[0.5625941  0.76033585 0.32461866],[-0.24975797 -0.21799489  0.94345068],[ 0.78810458 -0.61185588  0.0672573 ],0.6601615574381159,-0.08513429817548067,0.6630726946734748
490,16090,5,"[632.633374766936, 2472.8537600994405, 140.78570540708515]",[-0.37249109 -0.47253952  0.79872197],[0.42774304 0.67636845 0.59963456],[ 0.82358137 -0.5650063   0.04981573],0.6012924024185409,-0.060413111149517744,0.6030998032912681
491,50537,18,"[671.749569622257, 2540.776718048163, 284.87458693630407]",[ 0.42981189  0.64052674 -0.63638607],[0.45973773 0.45135768 0.76479897],[ 0.77711193 -0.62129038 -0.10047541],0.6744276622250986,-0.1285800457785416,0.6807324809912602
492,29652,10,"[629.703595035748, 3045.1105827600163, 281.55159854309994]",[-0.03074296 -0.46162553  0.88654201],[0.44404662 0.78832047 0.4258796 ],[ 0.89547611 -0.40675879 -0.18074796],0.42637219922505637,-0.19916959228586192,0.46129662213995365
493,240732,87,"[696.0599961783228, 2104.934894405397, 216.90187428343552]",[0.15492212 0.1445011  0.97730168],[ 0.539927    0.81605171 -0.2062485 ],[ 0.82733184 -0.55962402 -0.04840441],0.5947247315065721,-0.05844002879609652,0.5964554359037022
494,288455,105,"[796.068045275693, 287.1846631190307, 220.08897401674437]",[0.27756231 0.12775332 0.95217554],[ 0.73098582  0.61504262 -0.29560499],[-0.62339306  0.77807562  0.07732679],0.895324987515873,-0.12341140892863875,0.8977216363646544
495,61223,22,"[655.3387125753393, 2478.9245871649546, 211.76271989285073]",[-0.19795523 -0.32247573  0.92564741],[0.58088909 0.72205355 0.37577459],[ 0.78954518 -0.61208503 -0.04438836],0.6594584277257413,-0.05616104520497481,0.6607288027543387
496,64258,23,"[644.0306576613028, 3214.4430732360174, 233.06934545115004]",[ 0.0714691  -0.41521007  0.90691387],[0.49204487 0.80558289 0.3300425 ],[ 0.86763127 -0.42265448 -0.26187626],0.45330359993000396,-0.2931339151349414,0.520378061420114
497,111846,40,"[678.9654524971836, 2564.5245426747492, 163.13025052304062]",[-0.14262309 -0.35968792  0.92210805],[0.5803593  0.72428294 0.37228659],[ 0.80177412 -0.58825065 -0.10544876],0.6329782976992469,-0.13076875030888907,0.6405383925872301
498,5537,2,"[635.618566010475, 2799.7960989705616, 167.12624164710132]",[0.17852208 0.77852969 0.60168213],[-0.3397207  -0.52513025  0.78027435],[ 0.92342824 -0.34370008  0.17073531],0.3563137013474082,-0.182828188290381,0.39387669519012675
499,80160,29,"[686.8031811377246, 828.1380364271457, 231.90251996007984]",[-0.05143206 -0.34585411  0.93687762],[0.65909573 0.693047   0.29202513],[ 0.75029831 -0.63251149 -0.19230613],0.7004239424225052,-0.25090507552272534,0.7222831228369591
500,34266,12,"[669.7134477324462, 3307.788420008171, 239.9666725033561]",[0.50383565 0.74538028 0.43652936],[-0.0507143  -0.47896252  0.8763692 ],[ 0.86230951 -0.46368432 -0.20351695],0.49336925450782854,-0.2317724900130822,0.5309833950491547
502,4655,1,"[668.5991407089151, 2099.3744360902256, 1.9535982814178303]",[0.65859073 0.71520417 0.23396848],[ 0.24283244 -0.4962808   0.83350931],[ 0.7122434  -0.49212637 -0.50052071],0.6046279845998321,-0.6125613767856665,0.7781072454538227
504,7960,2,"[676.0717336683417, 803.6623115577889, 151.46670854271358]",[0.82015668 0.41257849 0.39638619],[-0.10846242 -0.56813227  0.81575832],[-0.56176412  0.71204263  0.42120821],0.9028312584645826,-0.6433702160659888,0.9742796751242433
505,3863,1,"[650.7851410820606, 826.450168263008, 140.58710846492363]",[0.67596734 0.61700094 0.40296153],[-0.42444194  0.77297405 -0.47155079],[-0.60242609  0.14771916  0.78438629],0.2404626454820715,-0.91586042203601,0.9242591385663236
507,3881,1,"[652.2081937644937, 54.963926822983765, 1.999484668899768]",[0.34216743 0.92169754 0.18274328],[ 0.53675011 -0.35135353  0.76710496],[ 0.77124625 -0.16439085 -0.61494298],0.2100068748599368,-0.6731149034356313,0.6899996343104972
508,5352,1,"[659.1698430493274, 855.6106128550075, 206.5394245142003]",[ 0.67969703  0.73282466 -0.03130437],[ 0.25837087 -0.19926015  0.94527239],[ 0.6864812  -0.65058697 -0.32477708],0.7585591327583875,-0.44190032130244256,0.8141575754072807
509,6964,2,"[650.3426191843768, 3140.1062607696726, 277.23118897185526]",[ 0.3279919  -0.28904913  0.89937307],[0.29796597 0.93509578 0.19186499],[ 0.89645836 -0.20505241 -0.39283064],0.2248676761731007,-0.4130002554450521,0.45908493822911034
510,49387,17,"[671.5380970700792, 3286.4849251827404, 268.75833721424664]",[ 0.20331443  0.7901444  -0.57821714],[0.43086337 0.4580965  0.77749878],[ 0.87921556 -0.40720931 -0.24730665],0.4337360822696723,-0.27419619725177735,0.496583155078733
513,39060,14,"[690.0628008192524, 219.7516385048643, 7.6810547875064]",[ 0.35674789  0.90950144 -0.21339651],[0.33108878 0.09050806 0.93924891],[ 0.87356234 -0.40572826 -0.26883716],0.434807455059265,-0.2985499050344654,0.5083222017916795
515,41814,15,"[679.9227770603147, 2549.4884249294496, 251.77722772277227]",[0.26855291 0.21980379 0.9378516 ],[ 0.49824014  0.80156402 -0.33053272],[ 0.82440045 -0.55604084 -0.10574728],0.593391700589614,-0.12757508970985348,0.6016542127262137
517,23988,8,"[684.8899032849758, 1107.3837335334333, 79.09879939969986]",[0.56648599 0.82396318 0.01335284],[-0.01909051 -0.0030776   0.99981302],[ 0.82385022 -0.56663498  0.01398646],0.6024834493954105,-0.016975315780615494,0.6026256517918783
518,64986,23,"[759.8850521650817, 1194.6283199458344, 189.54580986674054]",[0.52554125 0.80753174 0.26776647],[ 0.12254593 -0.38330546  0.91545586],[ 0.84189601 -0.44829612 -0.30040255],0.4892958183998116,-0.34273464537768433,0.5700092007464833
519,7109,2,"[669.3855675903784, 3340.323111548741, 216.79350119566746]",[ 0.28500568  0.83777053 -0.46573844],[0.42337972 0.32589559 0.84530567],[ 0.85995429 -0.43810112 -0.26181296],0.4711766091587627,-0.29553421953546055,0.535616228334835
520,38545,14,"[697.6713970683617, 3511.667739006356, 232.5805941107796]",[0.53400569 0.84391069 0.05150418],[ 0.20731322 -0.1897532   0.95969524],[ 0.81967015 -0.50180522 -0.27628313],0.5493446231885595,-0.32510638757030014,0.6099613612678227
521,14307,5,"[681.4536939959461, 1433.1882295379885, 285.1529321311246]",[0.58929927 0.07620035 0.8043133 ],[ 0.46754191  0.77973867 -0.41642786],[ 0.65888613 -0.62145081 -0.42387257],0.7561678480109306,-0.571662717926245,0.8514592630650457
523,4178,1,"[674.0516993776927, 1007.4925801819052, 207.46840593585446]",[0.6192193  0.71297852 0.32898189],[-0.00809406 -0.41315084  0.91062664],[ 0.78517638 -0.56654039 -0.25006009],0.6250400776166051,-0.30832018902136615,0.667815439127446
524,37951,13,"[701.9179204764038, 2629.3702932729047, 14.194434929250876]",[ 0.32725476 -0.0744692   0.94199717],[ 0.51974517  0.84673166 -0.11362417],[ 0.78915733 -0.52678252 -0.31580197],0.5885968444032246,-0.38065825697744854,0.661360546862492
525,47810,17,"[736.7240744614097, 581.202698180297, 115.75252039322318]",[0.57253191 0.59611718 0.56289566],[-0.46831948 -0.32575428  0.82131663],[-0.67296662  0.73384498 -0.09266857],0.8286451758517631,-0.13684099551602383,0.8325840938801442
526,108410,39,"[732.7733696153491, 1794.2040955631398, 271.77546351812566]",[0.28545118 0.01445247 0.95828427],[ 0.62115426  0.75866137 -0.19646962],[ 0.72985273 -0.65132484 -0.20758357],0.7286035568859448,-0.2771012011204781,0.752689830514207
528,20628,7,"[694.7534904013961, 3452.8549544308707, 131.54028504944736]",[ 0.50505598  0.85496039 -0.11815744],[ 0.29438657 -0.04195411  0.9547651 ],[ 0.81132916 -0.51699379 -0.27287803],0.5673373032707029,-0.3244492163224505,0.6243741254870564
529,225812,82,"[756.5495279258853, 2085.036007829522, 93.98101075230723]",[ 0.0626428  -0.00456704  0.99802556],[ 0.65183173  0.75743851 -0.03744725],[ 0.75577197 -0.65289053 -0.05042501],0.7124927681864746,-0.06662113388758817,0.7139641290134784
530,8001,2,"[696.6520434945631, 3250.7701537307835, 291.9683789526309]",[ 0.36700133 -0.24425049  0.89758104],[ 0.5630242   0.82642328 -0.00532135],[ 0.74048213 -0.50731278 -0.44081738],0.6006636057147788,-0.5369647947648767,0.7370088841371412
532,46644,16,"[740.7324200325872, 864.3701869479462, 174.9348898036189]",[0.50149095 0.33794606 0.79642909],[-0.58991853 -0.53980136  0.60050864],[-0.63285303  0.77097792  0.07134486],0.8834738837041969,-0.11226128210428307,0.8855638434121095
533,43804,15,"[707.5928910601772, 2402.8452424436123, 103.69427449547986]",[ 0.06027903 -0.42347007  0.9039024 ],[0.61044889 0.73210735 0.30227631],[ 0.78975856 -0.5335653  -0.30263755],0.5941655808231697,-0.36594254640862667,0.6603810229204132
534,24019,8,"[723.0563720388026, 271.4695449435863, 116.74611765685499]",[ 0.56478757  0.58896333 -0.57804602],[0.48070332 0.33455675 0.81055296],[-0.67077516  0.73565888  0.09416314],0.8314989670753777,-0.13946820513711947,0.8355428584339905
536,48549,17,"[729.8836021339265, 392.486992523018, 66.21403118498836]",[0.35433425 0.35604917 0.86468273],[ 0.51847909  0.69472691 -0.4985318 ],[ 0.77822019 -0.62496681 -0.06156149],0.6766112768566587,-0.07894110691193493,0.6789696313983598
538,14992,5,"[703.5733057630737, 1205.8510538954108, 89.79342315901815]",[-0.32353967 -0.24547475  0.91381849],[0.44679077 0.81168451 0.37622635],[ 0.83408638 -0.53000982  0.15293629],0.566069795139756,-0.18134349698837407,0.5843218314418059
539,37669,13,"[712.0972152167565, 2588.590299715947, 102.44017627226631]",[0.24613933 0.47837786 0.84295317],[ 0.50458632  0.67931215 -0.53284862],[ 0.82753131 -0.55649764  0.07417749],0.5920159189374938,-0.08939815297369245,0.5961002254458521
540,38974,14,"[714.3137476266229, 3551.7903474110944, 109.61186945142916]",[ 0.26557123 -0.05457343  0.96254541],[ 0.51331564  0.85311789 -0.09325721],[ 0.81607535 -0.51885605 -0.25457697],0.5663238747153444,-0.3023862474869356,0.6162089330922612
541,37996,13,"[721.4129645225813, 3533.3506158543005, 262.4572323402463]",[-0.18724818 -0.52368597  0.83107829],[0.61194415 0.59963089 0.51572003],[ 0.76841556 -0.60514114 -0.20818677],0.66708353582608,-0.26457837536960044,0.6944347488534098
543,50312,18,"[729.4425584353634, 2728.6771346795995, 235.1500238511687]",[-0.30657008 -0.58037346  0.75444114],[0.51590068 0.56477643 0.64410718],[ 0.79991329 -0.58668069 -0.12627151],0.6328119266429364,-0.1565645653688998,0.6436456107756646
544,62760,22,"[762.0732950924156, 2213.575621414914, 280.78573932441043]",[ 0.46903525  0.73576545 -0.48852343],[0.38932519 0.32424685 0.86214261],[ 0.79273692 -0.59456975 -0.13436882],0.6435148796151634,-0.16790405049534327,0.6555103757260226
545,56445,20,"[738.7123394454779, 2212.9709628842234, 180.3646735760475]",[-0.10033457 -0.4108231   0.90617733],[0.60668385 0.69660401 0.38298506],[ 0.78858587 -0.58818979 -0.17934628],0.6408585726100509,-0.22362396741533225,0.662290409746789
546,70282,25,"[742.2976153211349, 3451.7114623943544, 160.4739762670385]",[ 0.20217586 -0.27575124  0.93972665],[0.56902384 0.81403442 0.11644675],[ 0.79708017 -0.51118414 -0.32148714],0.5702496757514267,-0.3833746208885378,0.6483518264444688
548,135918,49,"[776.3724598655072, 2222.55343663091, 26.271229712032255]",[ 0.42319489  0.78625307 -0.45023571],[0.41015181 0.27684825 0.86898247],[ 0.8078871  -0.55241394 -0.20532235],0.5997542904774099,-0.24887821259093362,0.6302382815187908
549,8848,3,"[725.93976039783, 1159.9035940325498, 61.44337703435805]",[0.23871034 0.58397799 0.77587826],[ 0.68557262  0.46451381 -0.56055072],[ 0.68775545 -0.66573014  0.28947507],0.7691265749129423,-0.3983913122729151,0.81240373379933
551,49146,17,"[725.3044805274081, 2572.1657713750865, 58.5781955805152]",[ 0.02414639 -0.05151176  0.99838043],[0.57143901 0.82014967 0.02849532],[ 0.82028922 -0.56982547 -0.04923948],0.6071358305203323,-0.059955032308155826,0.6088798083419904
552,134800,49,"[770.7624777448071, 2775.970578635015, 266.62433234421366]",[-0.17352895 -0.55622697  0.81271106],[0.45932536 0.6842659  0.56639244],[ 0.87115321 -0.47158428 -0.13674922],0.4961650106150854,-0.15570431874995283,0.5132502346386455
553,33836,12,"[746.5645466367183, 1116.5286676912165, 212.78827284549]",[0.52719552 0.57175494 0.62861846],[-0.26613269 -0.59145854  0.76115057],[ 0.80699336 -0.56857109 -0.15965161],0.6137763769287332,-0.19531306301297355,0.6317532343846932
554,16993,6,"[759.0335432236803, 3059.8378744188785, 6.093156005413994]",[0.59958821 0.69086425 0.4039809 ],[ 0.07100503 -0.54871261  0.83299025],[ 0.7971526  -0.47076646 -0.37805645],0.5334494298183198,-0.4428432218866208,0.6482318804357108
555,46770,17,"[750.5816121445371, 2652.2551635663885, 192.18890314304042]",[-0.40642482 -0.61638947  0.67445006],[0.4291621  0.5228849  0.73648576],[ 0.80662182 -0.5887745  -0.0520176 ],0.6305296916490203,-0.06439903652319641,0.6323820933198893
557,39780,14,"[748.2915284062343, 562.3995726495726, 192.65756661639014]",[0.16526198 0.02558586 0.98591777],[ 0.71656294  0.68376392 -0.13785663],[-0.67766218  0.7292546   0.0946663 ],0.822052295574975,-0.13879720162841414,0.8262174660155956
558,188013,68,"[786.8146085643014, 68.66202337072437, 115.51403892284044]",[-0.07158774 -0.23665748  0.96895223],[0.75649938 0.62024366 0.20738007],[-0.65006453  0.74785763  0.13462939],0.8552404248842731,-0.20421458517812002,0.863126976685747
559,7856,2,"[738.2856415478615, 348.1227087576375, 92.60552443991854]",[0.64217165 0.70967687 0.2897832 ],[-0.14568208 -0.2581547   0.95505648],[ 0.75259039 -0.65552642 -0.06239243],0.7165752712995015,-0.0827144115287644,0.7188091999075507
560,23057,8,"[756.2410114065143, 2934.3081059981782, 174.42672507264606]",[0.61712288 0.56327788 0.54943369],[-0.24869544 -0.52283852  0.81534684],[ 0.74653193 -0.63981084 -0.18257097],0.7085693817432691,-0.23985103931312296,0.7279620040390311
562,23666,8,"[771.8614468013184, 589.0891996957661, 5.18942787120764]",[0.6118825  0.7861777  0.08674342],[-0.04549624 -0.07450467  0.99618229],[ 0.78963909 -0.61349301 -0.00981998],0.6605137040769851,-0.012435391713384467,0.6605757628441925
564,42278,15,"[786.3869861393632, 2929.8557642272576, 195.89604522446663]",[0.58548914 0.66612794 0.46203467],[-0.11745237 -0.49422017  0.86136599],[ 0.8021268  -0.5585875  -0.21112223],0.6082943501885145,-0.2573659597973427,0.6399480175442865
566,22062,8,"[752.0643187381017, 974.1094189103436, 222.9058562233705]",[0.41628217 0.75847942 0.50141612],[-0.09311188 -0.51300892  0.85331825],[ 0.90445527 -0.40190897 -0.14293302],0.41815864025809707,-0.1567359543795427,0.4406953507698724
567,5833,2,"[732.7803874507115, 1311.3987656437512, 70.38745071146923]",[0.28100489 0.1626484  0.94582332],[ 0.47352707  0.83371736 -0.2840554 ],[ 0.83475048 -0.5276939  -0.15726023],0.5637298390271911,-0.18620942585077202,0.5831168508603215
568,28062,10,"[750.5791105409451, 2810.9206400114035, 204.05566246169198]",[ 0.23907538 -0.09119058  0.96670949],[ 0.54829479  0.83434765 -0.05689314],[ 0.80138367 -0.54364352 -0.24947131],0.5960687983056555,-0.30179190404523176,0.6411914332136213
571,73964,26,"[822.1687577740522, 3120.7447947650207, 155.40452111838192]",[0.61447725 0.78420472 0.08625932],[ 0.23376362 -0.28540646  0.92946098],[ 0.75350665 -0.55096834 -0.35869432],0.6313638344256993,-0.4442911391709893,0.7174166276854727
572,30388,11,"[780.8466499934185, 2879.1582861655916, 224.97426615769382]",[0.56307837 0.82100492 0.09430625],[ 0.12138867 -0.19504775  0.97325288],[ 0.81743962 -0.53656993 -0.20948787],0.5808633866578337,-0.25087408071684153,0.6138444193060917
574,14611,5,"[757.0652248306071, 3428.4426801724726, 199.19389501060846]",[0.59452454 0.80377389 0.02209322],[ 0.17055684 -0.15291117  0.97341078],[ 0.78578047 -0.57494844 -0.22799858],0.6316799598830296,-0.2824009150756878,0.666839350394664
575,160440,58,"[853.485888805784, 1395.9051296434804, 240.42379705809026]",[ 0.27779777 -0.22797068  0.93319761],[ 0.6830814   0.72991315 -0.02503188],[ 0.67544667 -0.64440373 -0.35849077],0.7618824580386927,-0.48794098155439514,0.8292260686059402
577,11214,4,"[754.1346531121812, 2211.726859283039, 215.47458533975387]",[0.19450809 0.14372696 0.97031395],[ 0.60306994  0.76263885 -0.23385601],[ 0.77361052 -0.63065407 -0.06166202],0.6839460150828734,-0.07953864248096214,0.6862769492249917
578,41603,15,"[788.8779414946038, 3123.95690214648, 130.5592865899094]",[ 0.51304146  0.74302609 -0.42976819],[0.3712519  0.25935002 0.89157703],[ 0.77392538 -0.61696824 -0.14279253],0.6730272845878515,-0.18245239517430448,0.6857799230018035
581,59151,21,"[825.1346384676506, 3396.4602627174518, 19.33908133421244]",[0.59054671 0.3482256  0.72800654],[ 0.30013919  0.74262489 -0.59868585],[ 0.74911351 -0.57205525 -0.33403853],0.6521755719231956,-0.41944895832479023,0.7240734800110518
582,27409,9,"[797.1025940384545, 977.0650516253785, 156.05202670655623]",[0.66775617 0.71221994 0.21643578],[ 0.23698025 -0.47903335  0.84520258],[ 0.70565009 -0.51309823 -0.48865954],0.6287018915027356,-0.6056716336619027,0.7874561129587372
583,16333,5,"[784.601481662891, 1176.9979183248638, 271.10243066185024]",[0.71040684 0.63980532 0.29320858],[-0.00718538 -0.40999777  0.91205822],[ 0.70375457 -0.65003921 -0.28666797],0.7457413136197816,-0.3868186170503439,0.790127737718648
584,16765,6,"[767.558186698479, 2289.0416940053683, 143.06579182821355]",[-0.42980371 -0.4972583   0.75365971],[0.45450861 0.60207855 0.65644752],[ 0.78018632 -0.62468841  0.03276741],0.6751623298556682,-0.04197480052414224,0.6758327144814894
585,45141,16,"[791.7204315367404, 1359.299240158614, 88.49037460401853]",[0.55752905 0.54478685 0.62639336],[-0.34670122 -0.53279207  0.77196559],[ 0.75429412 -0.64756459 -0.10816879],0.7094104558414769,-0.14243292621517623,0.7162180303861393
586,4936,1,"[755.32556726094, 3577.7745137763372, 264.0455834683955]",[ 0.21381442  0.7744789  -0.59537032],[0.58715122 0.38520355 0.7119492 ],[ 0.7807284  -0.50179742 -0.37237416],0.5712473799952587,-0.44504415999888436,0.6749656766303216
587,62983,22,"[796.6438245240779, 532.3318196973787, 59.75653747836718]",[0.22460423 0.36892363 0.90191368],[ 0.52832502  0.73161234 -0.43083183],[ 0.81879522 -0.57327022  0.03058836],0.6108190413249143,-0.037340396937582315,0.6114870663364066
588,104193,37,"[808.7291276765234, 1902.9268760857256, 170.83658211204207]",[-0.11523231 -0.34901564  0.93000516],[0.68710793 0.64811977 0.32836481],[ 0.71735919 -0.67685216 -0.16512708],0.7563526077942552,-0.2262464087606456,0.7707918784074786
589,9290,3,"[773.1872981700753, 3129.032938643703, 113.81937567276641]",[ 0.65184952  0.7516616  -0.10048403],[ 0.23802801 -0.0769889   0.96820214],[ 0.72002421 -0.65504011 -0.22910169],0.738174349158679,-0.3080566662172188,0.7669591209128703
590,22959,8,"[778.2158630602378, 3569.2942636874427, 147.10906398362297]",[ 0.37736257 -0.06772572  0.92358579],[ 0.47823584  0.86829612 -0.13172823],[ 0.79302457 -0.49140113 -0.36005133],0.5547460212840982,-0.42619434466434447,0.6550383439705895
591,46625,16,"[786.6337587131368, 3168.2126112600536, 92.54269168900804]",[-0.0406804  -0.19686175  0.97958693],[0.6224874  0.76189328 0.17896388],[ 0.78157184 -0.61706084 -0.09154983],0.6683134093188913,-0.11660416800693302,0.6736147447624239
594,83267,30,"[886.5634645177562, 850.8998402728572, 289.3341299674541]",[ 0.67846037  0.72979185 -0.08423407],[ 0.34114016 -0.21142719  0.91592682],[ 0.65062655 -0.65015568 -0.39240628],0.7850361679273372,-0.5427108988503307,0.8623871155231906
595,21719,7,"[794.5457894009853, 3309.4219807541785, 28.07081357336894]",[0.6048564  0.5266745  0.59729616],[-0.13864357 -0.66895452  0.73025873],[ 0.78417262 -0.52451294 -0.33160139],0.5895294378724678,-0.4000633155972808,0.6694346498022483
596,25953,9,"[796.0501676106809, 1336.30235425577, 124.61565136978383]",[ 0.58771198  0.8061971  -0.06812387],[0.02172386 0.06844557 0.99741831],[ 0.80877853 -0.5876746   0.02271257],0.6283691885054903,-0.028075183092537506,0.6287241206596896
598,8115,2,"[785.2421441774492, 625.532347504621, 142.1403573629082]",[0.35000358 0.00443945 0.93673784],[ 0.69785866  0.66584374 -0.26390415],[-0.62489262  0.74607801  0.22994958],0.8735628792221134,-0.3526042422796492,0.8958023411815238
600,20211,7,"[805.5979417149077, 3042.7966453911235, 171.13299688288555]",[0.69012567 0.64232994 0.33337489],[-0.10726618 -0.36478038  0.92489418],[ 0.71569584 -0.67405306 -0.18284403],0.7554428797800604,-0.2501270710385089,0.7731764125699301
601,55753,20,"[809.5414417161409, 2297.871002457267, 215.22843613796567]",[-0.28735456 -0.43331326  0.85420546],[0.62085157 0.59483836 0.51059833],[ 0.7293632  -0.67705756 -0.0980937 ],0.7482246924716296,-0.13369003310477362,0.7534056577837553
602,6383,2,"[798.0383832053893, 1141.8611937960206, 283.0654864483785]",[0.71845287 0.58733075 0.37265006],[-0.08410775 -0.45845761  0.88472737],[ 0.69047184 -0.66697767 -0.27998111],0.7680923077132958,-0.3852322576178179,0.8086551858069468
604,221178,80,"[882.5786741900189, 1912.5811608749514, 95.73990631979673]",[-0.01117796  0.00785508  0.99990667],[0.62996332 0.77662432 0.00094135],[ 0.77654444 -0.62991505  0.01362948],0.6815191740754358,-0.017549652314984433,0.6816336733395394
605,8401,3,"[795.1012974645876, 2650.8259730984405, 168.83228187120582]",[0.347815   0.64034107 0.68482701],[-0.54901404 -0.4529972   0.70240809],[ 0.76000546 -0.62028772  0.19399701],0.6845185295169666,-0.2499206453687105,0.7074748033353853
606,49778,18,"[837.6491421913295, 2379.283498734381, 286.378279561252]",[ 0.4765755   0.64657954 -0.59565988],[0.45359626 0.39955359 0.79662247],[ 0.75307783 -0.64983984 -0.10286861],0.7119425049808322,-0.13575738496077827,0.7180686411667855
607,119737,43,"[829.860427436799, 2388.4719176194494, 165.04794674996032]",[-0.15376414 -0.40474566  0.90140864],[0.60531952 0.6824541  0.40968852],[ 0.78098967 -0.60863565 -0.14006348],0.6619992138741156,-0.1774545595808842,0.6745474438122466
608,272384,99,"[935.7164040472275, 106.47933799342105, 225.62833720042292]",[0.28009201 0.12636519 0.95161983],[ 0.72264848  0.62478955 -0.29566399],[-0.63192376  0.77049974  0.08368095],0.8838902346003166,-0.13165654074587757,0.8867634413832067
609,10667,3,"[800.2666166682291, 930.7931939626886, 107.45936064497984]",[0.17301921 0.14943214 0.97351651],[ 0.66633822  0.71011991 -0.22742711],[ 0.72529838 -0.68804051 -0.02329204],0.7590426739878431,-0.03210269870398417,0.7593286180774463
610,5506,2,"[798.7317471848892, 2320.3505266981474, 3.0915365056302218]",[0.69537681 0.55591674 0.45542031],[-0.14292395  0.72804209 -0.67046809],[ 0.70428959 -0.4011375  -0.5857174 ],0.5177388469010406,-0.6937397821639898,0.7893743726158385
611,133829,48,"[869.0853028865193, 1957.9236712521201, 239.9295145297357]",[0.41466554 0.52339837 0.74438339],[-0.44586757 -0.59623923  0.66760834],[ 0.7932557  -0.60873058 -0.0138735 ],0.6545334428006063,-0.017487534153283586,0.654658848015976
612,3456,1,"[791.7702546296297, 2276.4950810185187, 194.56076388888889]",[ 0.57280802  0.81208433 -0.11140022],[ 0.31610559 -0.09345554  0.9441098 ],[ 0.75628581 -0.5760079  -0.31023648],0.650901125618152,-0.3892775356057367,0.7131790861626506
614,73440,26,"[838.8523148148148, 3256.109463507625, 78.21960784313725]",[0.27514597 0.1774988  0.94487506],[ 0.4991151   0.81361612 -0.2981827 ],[ 0.82169265 -0.55364518 -0.13527086],0.5929153350740669,-0.16316119461382406,0.6064217124100079
615,77913,28,"[842.1077612208489, 661.2918640021562, 231.83838383838383]",[ 0.00876746 -0.27215968  0.96221216],[0.72293958 0.66652596 0.1819382 ],[-0.69085562  0.69402612  0.20259874],0.7876875265011892,-0.2852597944582589,0.8081244988179613
616,14645,5,"[833.0510754523729, 661.0835780129737, 163.32843974052577]",[0.75180079 0.61255472 0.24407435],[-0.1543342  -0.19640494  0.9683006 ],[-0.64107452  0.76563817  0.05311924],0.8737172733869506,-0.08267084880905116,0.8748988195904294
617,59371,21,"[871.3065806538546, 737.6190732849371, 143.70819086759528]",[0.66684901 0.56162709 0.48978302],[-0.35463261 -0.33888354  0.87143196],[-0.6553992   0.75480657  0.02681287],0.8557731515432336,-0.04088795024879015,0.856085289216763
618,53766,19,"[875.3052300710486, 413.5443588885169, 132.46899527582488]",[0.45004343 0.46720122 0.76104134],[ 0.67694574  0.37732947 -0.63195485],[-0.58241341  0.79959082 -0.14645523],0.9412701206329076,-0.24635481015426558,0.9491018658431251
619,24619,8,"[838.4968520248589, 3308.851578049474, 56.899102319346845]",[0.55306113 0.3509379  0.7556229 ],[ 0.32621811  0.74332517 -0.58399438],[ 0.76661928 -0.56948247 -0.29662196],0.6389088272543911,-0.3691817578186757,0.6972369321981587
